0,0,0,21,0,0,1,2
0,0,0,21,0,0,1,2
0,0,0,21,0,0,1,2
0,0,0,21,0,0,1,2
0,0,0,20,0,0,1,2
0,0,0,20,0,0,1,2
0,0,0,20,0,0,1,2
0,0,0,20,0,0,1,2
0,0,0,20,0,0,1,2
0,0,0,20,0,0,1,2
0,0,0,19,0,0,1,2
0,0,0,19,0,0,1,2
0,0,0,19,0,0,1,2
0,0,0,16,0,0,1,2
0,0,0,20,0,0,1,2
0,0,0,21,0,0,1,2
0,0,0,21,0,0,1,2
0,0,0,22,0,0,1,2
0,0,0,22,0,0,1,2
0,0,0,23,0,0,1,2
0,0,0,23,0,0,1,2
0,0,0,23,0,0,1,2
0,0,0,23,0,0,1,2
0,0,0,21,0,0,1,2
0,0,0,21,0,0,1,2
0,0,0,25,0,0,1,2
0,0,0,26,0,0,1,2
0,0,0,28,0,0,1,2
0,0,0,28,0,0,1,2
0,0,0,32,0,0,1,1
0,0,0,33,0,0,1,1
0,0,0,33,0,0,1,1
0,0,0,29,0,0,1,1
0,0,0,29,0,0,1,1
0,0,0,28,0,0,1,1
0,0,0,28,0,0,1,1
0,0,0,21,0,0,1,1
0,0,0,12,0,1,1,1
0,0,0,12,0,1,1,1
0,0,0,0,0,1,1,1
0,0,0,0,0,1,1,1
0,0,0,0,3,1,1,1
0,0,0,0,7,2,1,1
0,0,0,0,7,2,1,1
0,0,0,0,16,2,1,1
0,0,0,0,11,3,1,1
0,0,0,0,2,2,1,1
0,0,0,0,2,2,1,1
0,0,0,0,0,3,1,1
0,0,0,0,0,3,1,1
0,0,0,0,0,3,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,1,1,1
0,0,0,0,0,1,1,1
0,0,0,0,0,1,1,1
0,0,0,0,0,2,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,2
0,0,0,0,0,0,1,2
0,0,0,0,0,0,1,2
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,3,0,0,0,0,1
0,0,7,0,0,0,0,1
0,0,7,0,0,0,0,3
0,0,10,0,0,0,0,3
0,0,0,0,0,0,0,3
0,0,18,0,0,0,0,3
0,0,18,0,0,0,0,3
0,0,18,0,0,0,0,3
0,0,17,0,0,0,0,3
0,0,14,0,0,1,0,3
0,0,0,0,0,0,0,3
0,0,5,0,0,0,0,3
0,0,5,0,0,0,0,3
0,0,2,0,0,2,0,3
0,0,0,0,0,4,0,3
0,0,0,0,0,4,0,3
0,0,0,0,0,5,1,2
0,0,0,0,0,7,1,1
0,0,0,0,0,9,1,1
0,0,0,0,0,9,1,1
0,0,0,0,0,9,1,1
0,0,0,0,0,7,1,1
0,0,0,0,0,7,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,6,1,1
0,0,0,0,0,5,1,1
0,0,0,0,0,5,1,1
0,0,0,0,0,3,1,2
0,0,0,0,0,3,1,2
0,0,0,0,6,2,1,2
0,0,0,0,11,2,1,2
0,0,0,0,17,0,1,2
0,0,0,0,17,0,1,2
0,0,0,0,21,1,1,2
0,0,0,0,21,0,1,2
0,0,0,0,21,0,1,2
0,0,0,0,23,0,1,2
0,0,0,0,23,1,1,2
0,0,0,0,24,0,1,2
0,0,0,0,24,0,1,2
0,0,0,0,26,0,1,2
0,0,0,0,26,0,1,2
0,0,0,0,31,0,1,2
0,0,0,0,32,0,1,2
0,0,0,0,32,0,1,2
0,0,0,0,28,0,1,2
0,0,0,0,28,0,1,2
0,0,0,0,36,0,1,2
0,0,0,0,38,0,1,2
0,0,0,0,38,0,1,2
0,0,0,0,39,0,1,2
0,0,0,0,39,0,1,2
0,0,0,0,40,0,1,2
0,0,0,0,34,0,1,2
0,0,0,0,34,0,1,2
0,0,0,0,41,0,1,2
0,0,0,0,42,0,1,2
0,0,0,0,41,0,1,2
0,0,0,0,40,0,1,2
0,0,0,0,39,0,1,2
0,0,0,0,37,0,1,2
0,0,0,0,37,0,1,2
0,0,0,0,31,0,1,2
0,0,0,0,32,0,1,2
0,0,0,0,32,0,1,2
0,0,0,0,28,0,1,2
0,0,0,0,25,0,1,2
0,0,0,0,25,0,1,2
0,0,0,0,22,0,1,2
0,0,0,0,18,0,1,2
0,0,0,0,13,0,1,2
0,0,0,0,13,0,1,2
0,0,0,0,12,0,1,2
0,0,0,0,10,0,1,2
0,0,0,0,8,0,1,2
0,0,0,0,7,0,1,2
0,0,0,0,7,0,1,2
0,0,0,0,3,0,1,2
0,0,0,0,0,0,1,2
0,0,0,0,0,0,1,2
0,0,0,0,0,0,1,2
0,0,0,0,0,0,1,2
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,1,0,0,1,1
0,0,0,1,0,0,1,1
0,0,0,1,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,2,0,1,1
0,0,0,0,2,0,1,1
0,0,0,0,3,0,1,1
0,0,0,0,3,0,1,1
0,0,2,0,0,0,1,1
0,0,2,0,0,0,1,1
0,0,4,0,0,1,1,1
0,0,8,0,0,0,1,1
0,0,8,0,0,0,1,1
0,0,12,0,0,0,1,1
0,0,15,0,0,0,1,1
0,0,15,0,0,0,1,1
0,0,19,0,0,0,1,1
0,0,20,0,0,0,1,1
0,0,19,7,0,1,1,1
0,0,19,7,0,1,1,1
0,0,17,16,0,1,1,1
0,0,6,11,0,0,1,1
0,0,12,26,0,0,1,1
0,0,6,39,0,0,1,1
0,0,0,43,0,0,1,1
0,0,0,43,0,0,1,1
0,0,0,42,0,0,1,1
0,0,0,37,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1
0,0,0,9,0,1,1,1
0,0,0,9,0,1,1,1
0,0,0,9,0,1,1,1
0,0,0,0,0,1,1,1
0,0,0,0,0,1,1,1
0,0,5,0,0,1,1,1
0,2,12,0,0,2,1,1
0,2,12,0,0,2,1,1
0,7,24,0,0,2,1,1
0,11,37,0,0,2,1,1
0,11,37,0,0,2,0,1
0,14,50,0,0,2,0,1
0,20,86,4,0,2,0,3
0,20,86,4,0,2,0,3
0,21,102,11,0,2,0,3
0,21,101,9,0,1,0,3
0,17,89,8,0,1,0,3
0,17,89,8,0,1,0,3
0,11,63,7,0,2,0,3
0,11,63,7,0,2,0,3
0,1,37,4,0,3,0,3
0,0,25,3,0,4,0,3
0,0,13,0,0,5,1,2
0,0,6,0,0,7,1,2
0,0,6,0,0,7,1,2
0,0,0,0,0,9,1,2
0,0,0,0,0,13,1,2
0,0,0,0,0,12,1,1
0,0,0,0,0,12,1,1
0,0,0,0,0,12,1,1
0,0,0,0,0,12,1,1
0,0,0,0,0,12,1,1
0,0,0,0,0,10,1,1
0,0,0,0,0,9,1,2
0,0,0,0,0,8,1,2
0,0,0,0,0,8,1,2
0,0,0,1,0,6,1,2
0,0,0,1,0,2,1,2
0,0,0,1,0,2,1,2
0,0,0,0,6,3,1,2
0,0,0,0,10,2,1,2
0,0,0,1,10,3,1,2
0,0,0,3,9,1,1,2
0,0,0,3,9,1,1,2
0,0,0,3,8,0,1,2
0,0,0,4,8,0,1,2
0,0,0,4,6,0,1,2
0,0,0,5,4,0,1,2
0,0,0,5,4,0,1,2
0,0,0,6,4,0,1,2
0,0,0,6,4,0,1,2
0,0,0,6,4,0,1,2
0,0,0,6,4,0,1,2
0,0,0,6,4,0,1,2
0,0,0,7,4,0,1,2
0,0,0,7,3,0,1,2
0,0,0,6,0,0,1,2
0,0,0,6,1,0,1,2
0,0,0,7,2,0,1,2
0,0,0,7,2,0,1,2
0,0,0,8,0,0,1,2
0,0,0,8,0,0,1,2
0,0,0,9,0,0,1,2
0,0,0,9,0,0,1,2
0,0,0,9,0,0,1,2
0,0,0,9,0,0,1,2
0,0,0,11,0,0,1,2
0,0,0,12,0,0,1,2
0,0,0,12,0,0,1,2
0,0,0,11,0,0,1,2
0,0,0,12,0,0,1,2
0,0,0,13,0,0,1,2
0,0,0,13,0,0,1,2
0,0,0,13,0,0,1,2
0,0,0,11,0,0,1,2
0,0,0,13,0,0,1,2
0,0,0,15,0,0,1,2
0,0,0,15,0,0,1,2
0,0,0,15,0,0,1,2
0,0,0,15,0,0,1,2
0,0,0,16,0,0,1,2
0,0,0,16,0,0,1,2
0,0,0,16,0,0,1,2
0,0,0,17,0,0,1,2
0,0,0,17,0,0,1,2
0,0,0,18,0,0,1,2
0,0,0,18,0,0,1,2
0,0,0,18,0,0,1,2
0,0,0,19,0,0,1,2
0,0,0,19,0,0,1,2
0,0,0,18,0,0,1,2
0,0,0,18,0,0,1,2
0,0,0,18,0,0,1,2
0,0,0,20,0,0,1,2
0,0,0,22,0,0,1,2
0,0,0,23,0,0,1,2
0,0,0,25,0,0,1,2
0,0,0,25,0,0,1,1
0,0,0,25,0,0,1,1
0,0,0,21,0,0,1,1
0,0,0,26,0,0,1,1
0,0,0,30,0,0,1,1
0,0,0,30,0,0,1,1
0,0,0,29,0,0,1,1
0,0,0,21,0,0,1,1
0,0,0,17,0,0,1,1
